restaurant_name,country_code,city,cuisines,average_cost_for_two,currency,has_table_booking,has_online_delivery,is_delivering_now,price_range,aggregate_rating,rating_color,rating_text,votes,price_category
Tribe,1,New Delhi,Continental,2200,Indian Rupees(Rs.),1,0,No,4,3.3,Orange,Average,89,Luxury
Angels in my Kitchen,1,New Delhi,Bakery,350,Indian Rupees(Rs.),0,1,No,1,3.7,Yellow,Good,248,Mid-range
Beijing Street,1,New Delhi,Chinese,650,Indian Rupees(Rs.),0,1,No,2,3.8,Yellow,Good,122,Mid-range
Bun Intended,1,New Delhi,Burger,850,Indian Rupees(Rs.),0,1,No,2,3.8,Yellow,Good,123,Expensive
Captain Chang,1,New Delhi,Chinese,1000,Indian Rupees(Rs.),0,1,No,3,3.9,Yellow,Good,40,Expensive
Captain Grub,1,New Delhi,American,1000,Indian Rupees(Rs.),0,1,No,3,3.8,Yellow,Good,619,Expensive
Clemency- The Restaurant & Cafe,1,New Delhi,Continental,900,Indian Rupees(Rs.),1,1,No,2,3.8,Yellow,Good,43,Expensive
Flaming Chilli Pepper,1,New Delhi,Chinese,900,Indian Rupees(Rs.),1,1,No,2,3.8,Yellow,Good,286,Expensive
Hong Kong Express,1,New Delhi,Chinese,800,Indian Rupees(Rs.),0,1,No,2,3.7,Yellow,Good,164,Mid-range
Majeed's,1,New Delhi,Mughlai,800,Indian Rupees(Rs.),0,1,No,2,3.5,Yellow,Good,170,Mid-range
Majlis-e-Mughal,1,New Delhi,Mughlai,900,Indian Rupees(Rs.),1,1,No,2,3.5,Yellow,Good,95,Expensive
Mickey's Kitchen,1,New Delhi,Continental,950,Indian Rupees(Rs.),0,1,No,2,3.9,Yellow,Good,191,Expensive
Nanking,1,New Delhi,Chinese,1500,Indian Rupees(Rs.),1,1,No,3,3.6,Yellow,Good,361,Expensive
Nawab Dera,1,New Delhi,North Indian,650,Indian Rupees(Rs.),0,1,No,2,3.8,Yellow,Good,141,Mid-range
The Cafe,1,New Delhi,Cafe,1000,Indian Rupees(Rs.),0,1,No,3,3.8,Yellow,Good,20,Expensive
The Village Cafí©,1,New Delhi,Cafe,700,Indian Rupees(Rs.),0,1,No,2,3.7,Yellow,Good,185,Mid-range
Cookfresh,1,New Delhi,Asian,800,Indian Rupees(Rs.),0,0,No,2,0.0,White,Not rated,2,Mid-range
Cafe Connect,1,New Delhi,Cafe,700,Indian Rupees(Rs.),0,1,No,2,4.2,Green,Very Good,193,Mid-range
Happy Hakka,1,New Delhi,Chinese,650,Indian Rupees(Rs.),0,1,No,2,4.1,Green,Very Good,173,Mid-range
Indian Saffron Co.,1,New Delhi,North Indian,900,Indian Rupees(Rs.),0,1,No,2,4.2,Green,Very Good,62,Expensive
DCK- Dana Choga's Kitchen,1,New Delhi,North Indian,800,Indian Rupees(Rs.),0,1,No,2,2.9,Orange,Average,252,Mid-range
Domino's Pizza,1,New Delhi,Pizza,700,Indian Rupees(Rs.),0,0,No,2,2.8,Orange,Average,145,Mid-range
Sagar Ratna,1,New Delhi,South Indian,600,Indian Rupees(Rs.),0,0,No,2,3.3,Orange,Average,87,Mid-range
Shree Bhagatram,1,New Delhi,North Indian,650,Indian Rupees(Rs.),0,1,No,2,3.3,Orange,Average,199,Mid-range
Subway,1,New Delhi,American,500,Indian Rupees(Rs.),0,1,No,2,2.5,Orange,Average,131,Mid-range
Biryani Blues,1,New Delhi,Biryani,750,Indian Rupees(Rs.),0,1,No,2,3.9,Yellow,Good,105,Mid-range
Kebab Gali,1,New Delhi,North Indian,600,Indian Rupees(Rs.),0,1,No,2,3.9,Yellow,Good,380,Mid-range
KFC,1,New Delhi,American,500,Indian Rupees(Rs.),0,1,No,2,3.6,Yellow,Good,277,Mid-range
Tipu Sultan,1,New Delhi,North Indian,850,Indian Rupees(Rs.),1,1,No,2,3.7,Yellow,Good,364,Expensive
Angels in my Kitchen,1,New Delhi,Bakery,350,Indian Rupees(Rs.),0,1,No,1,3.2,Orange,Average,22,Mid-range
Barista,1,New Delhi,Cafe,650,Indian Rupees(Rs.),0,1,No,2,3.3,Orange,Average,47,Mid-range
Bengal Sweet Palace,1,New Delhi,Mithai,150,Indian Rupees(Rs.),0,0,No,1,3.3,Orange,Average,28,Budget
Bread'D Bites,1,New Delhi,Bakery,150,Indian Rupees(Rs.),0,0,No,1,3.1,Orange,Average,14,Budget
Chinese Hut,1,New Delhi,Chinese,400,Indian Rupees(Rs.),0,0,No,1,3.4,Orange,Average,20,Mid-range
Foodland by Orchid,1,New Delhi,North Indian,900,Indian Rupees(Rs.),1,0,No,2,2.9,Orange,Average,6,Expensive
From The Kitchen of Mala Bindra,1,New Delhi,Bakery,250,Indian Rupees(Rs.),0,0,No,1,3.1,Orange,Average,9,Budget
Go Kylin,1,New Delhi,Japanese,1500,Indian Rupees(Rs.),0,1,No,3,2.8,Orange,Average,9,Expensive
Green Chick Chop,1,New Delhi,Raw Meats,350,Indian Rupees(Rs.),0,0,No,1,3.3,Orange,Average,23,Mid-range
Hawkers,1,New Delhi,Chinese,300,Indian Rupees(Rs.),0,1,No,1,2.7,Orange,Average,26,Budget
HotPlate,1,New Delhi,Fast Food,150,Indian Rupees(Rs.),0,0,No,1,3.1,Orange,Average,8,Budget
New Janta Restaurant,1,New Delhi,North Indian,600,Indian Rupees(Rs.),0,0,No,2,3.1,Orange,Average,31,Mid-range
Rainbows,1,New Delhi,Bakery,400,Indian Rupees(Rs.),0,1,No,1,3.2,Orange,Average,28,Mid-range
Sinfully Yours,1,New Delhi,Bakery,300,Indian Rupees(Rs.),0,1,No,1,3.3,Orange,Average,18,Budget
Slice of Italy,1,New Delhi,Italian,700,Indian Rupees(Rs.),0,1,No,2,2.8,Orange,Average,299,Mid-range
Spice Deli,1,New Delhi,North Indian,1100,Indian Rupees(Rs.),1,1,No,3,3.3,Orange,Average,52,Expensive
Twenty Four Seven,1,New Delhi,Fast Food,300,Indian Rupees(Rs.),0,0,No,1,3.1,Orange,Average,9,Budget
Uncle Tom's Steamed Hot Dogs,1,New Delhi,Fast Food,200,Indian Rupees(Rs.),0,0,No,1,3.3,Orange,Average,40,Budget
AOWLS,1,New Delhi,Chinese,300,Indian Rupees(Rs.),0,1,No,1,3.5,Yellow,Good,37,Budget
Costa Coffee,1,New Delhi,Cafe,600,Indian Rupees(Rs.),0,0,No,2,3.6,Yellow,Good,80,Mid-range
Georgia Dakota,1,New Delhi,Bakery,450,Indian Rupees(Rs.),0,0,No,1,3.6,Yellow,Good,34,Mid-range
Instapizza After Hours,1,New Delhi,Pizza,900,Indian Rupees(Rs.),0,1,No,2,3.5,Yellow,Good,21,Expensive
The Pint Room,1,New Delhi,Finger Food,1700,Indian Rupees(Rs.),1,0,No,3,3.7,Yellow,Good,76,Expensive
Anthony's Kitchen,1,New Delhi,North Indian,250,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Bakermania,1,New Delhi,Bakery,400,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,1,Mid-range
Cafe Coffee Day,1,New Delhi,Cafe,450,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,2,Mid-range
Cones & Curries,1,New Delhi,North Indian,300,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,2,Budget
Giani,1,New Delhi,Ice Cream,400,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,3,Mid-range
Kaptain Bakery,1,New Delhi,Bakery,200,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,1,Budget
Kayasth Cuisine,1,New Delhi,Mughlai,1000,Indian Rupees(Rs.),0,0,No,3,0.0,White,Not rated,2,Expensive
Mahinder Food Corner,1,New Delhi,North Indian,200,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,1,Budget
Mohanty Bakery & Confectionery,1,New Delhi,Bakery,200,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Practically Perfect,1,New Delhi,Bakery,500,Indian Rupees(Rs.),0,0,No,2,0.0,White,Not rated,1,Mid-range
Take Away Depot,1,New Delhi,Chinese,600,Indian Rupees(Rs.),0,0,No,2,0.0,White,Not rated,0,Mid-range
The Artful Baker,1,New Delhi,Bakery,600,Indian Rupees(Rs.),0,0,No,2,0.0,White,Not rated,0,Mid-range
Perch Wine & Coffee Bar,1,New Delhi,Cafe,2000,Indian Rupees(Rs.),0,0,No,4,4.3,Green,Very Good,114,Expensive
Aggarwal Confectionary,1,New Delhi,Street Food,50,Indian Rupees(Rs.),0,0,No,1,2.8,Orange,Average,7,Budget
Aggarwal Sweet Corner,1,New Delhi,Mithai,150,Indian Rupees(Rs.),0,0,No,1,2.9,Orange,Average,16,Budget
Ananda's,1,New Delhi,South Indian,350,Indian Rupees(Rs.),0,0,No,1,3.0,Orange,Average,31,Mid-range
Ankur Family Restaurant,1,New Delhi,North Indian,500,Indian Rupees(Rs.),0,0,No,2,2.8,Orange,Average,7,Mid-range
Ayush Restaurant,1,New Delhi,North Indian,400,Indian Rupees(Rs.),0,0,No,1,3.2,Orange,Average,13,Mid-range
Chef's Paradise,1,New Delhi,North Indian,400,Indian Rupees(Rs.),0,1,No,1,3.1,Orange,Average,36,Mid-range
Domino's Pizza,1,New Delhi,Pizza,700,Indian Rupees(Rs.),0,0,No,2,2.6,Orange,Average,17,Mid-range
Fatafat Fast Food,1,New Delhi,Chinese,450,Indian Rupees(Rs.),0,0,No,1,3.3,Orange,Average,32,Mid-range
Giani,1,New Delhi,Ice Cream,300,Indian Rupees(Rs.),0,0,No,1,3.0,Orange,Average,5,Budget
Green Tea Fanatics,1,New Delhi,Beverages,250,Indian Rupees(Rs.),0,0,No,1,3.4,Orange,Average,31,Budget
Khansama,1,New Delhi,North Indian,350,Indian Rupees(Rs.),0,0,No,1,3.3,Orange,Average,30,Mid-range
Pauls Food,1,New Delhi,North Indian,550,Indian Rupees(Rs.),0,0,No,2,2.9,Orange,Average,14,Mid-range
Punjabi Vaishno Rasoi,1,New Delhi,North Indian,200,Indian Rupees(Rs.),0,0,No,1,2.9,Orange,Average,4,Budget
Republic of Chicken,1,New Delhi,Raw Meats,400,Indian Rupees(Rs.),0,0,No,1,2.9,Orange,Average,10,Mid-range
Taj Sweets,1,New Delhi,Mithai,100,Indian Rupees(Rs.),0,0,No,1,3.1,Orange,Average,16,Budget
The Cake,1,New Delhi,Bakery,200,Indian Rupees(Rs.),0,0,No,1,3.0,Orange,Average,4,Budget
The Food Court,1,New Delhi,Fast Food,400,Indian Rupees(Rs.),0,1,No,1,3.7,Yellow,Good,32,Mid-range
Adi's Restaurant,1,New Delhi,North Indian,300,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,3,Budget
Aggarwal Sweet & Bakers,1,New Delhi,Mithai,150,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Aggarwal Sweets,1,New Delhi,Desserts,150,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Aggarwal Sweets,1,New Delhi,Mithai,100,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Always Eat Green,1,New Delhi,North Indian,300,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Anjali Resaturant,1,New Delhi,North Indian,200,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Annapoorna Bhojanalya,1,New Delhi,North Indian,100,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Anupam Eating Point,1,New Delhi,North Indian,150,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Bikaner Rasoi,1,New Delhi,North Indian,250,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Cafe Mom,1,New Delhi,North Indian,100,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,2,Budget
Cafe Youth,1,New Delhi,Chinese,350,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,1,Mid-range
Cake Express,1,New Delhi,Bakery,350,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,1,Mid-range
Cake Knighter,1,New Delhi,Bakery,300,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Catchup Green,1,New Delhi,Fast Food,300,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,3,Budget
D Food,1,New Delhi,North Indian,200,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Delicious Cake,1,New Delhi,Bakery,300,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Famous Parantha and Poori Sabzi,1,New Delhi,North Indian,50,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
FM Biryani Point,1,New Delhi,Biryani,150,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Food Plaza,1,New Delhi,Chinese,250,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Foodiez,1,New Delhi,Street Food,150,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,2,Budget
Goli Vada Pav No. 1,1,New Delhi,Street Food,100,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,3,Budget
Hyderabad's Delight,1,New Delhi,Hyderabadi,400,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,1,Mid-range
Khan Tandoori Hub,1,New Delhi,North Indian,500,Indian Rupees(Rs.),0,0,No,2,0.0,White,Not rated,0,Mid-range
Khan Tandoori Nights,1,New Delhi,Mughlai,400,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Mid-range
Meatwale.com,1,New Delhi,Raw Meats,150,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
New Aggarwal Sweets & Fast Food,1,New Delhi,Mithai,150,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Night Munchers,1,New Delhi,North Indian,500,Indian Rupees(Rs.),0,0,No,2,0.0,White,Not rated,0,Mid-range
Old Moradabadi Chicken Corner,1,New Delhi,North Indian,400,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Mid-range
Richa's Bakery,1,New Delhi,Bakery,400,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,1,Mid-range
Riyaz Biryani Corner,1,New Delhi,Biryani,150,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Rudra The Dhaba,1,New Delhi,North Indian,200,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Seven Star Pizza,1,New Delhi,Pizza,400,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Mid-range
Shahi Muradabadi Chicken Biryani,1,New Delhi,Biryani,150,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Shree Krishna Restaurant,1,New Delhi,North Indian,200,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,1,Budget
Shree Sai Bhog,1,New Delhi,Chinese,250,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,3,Budget
Soni Food Court,1,New Delhi,North Indian,150,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
South Street Cafe,1,New Delhi,South Indian,200,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,2,Budget
Special Chicken Biryani,1,New Delhi,Biryani,100,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Sweets n Treats,1,New Delhi,Street Food,50,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
The Royal Prestige,1,New Delhi,North Indian,100,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,1,Budget
Twenty Four Seven,1,New Delhi,Fast Food,300,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Two Friends Roll Corner,1,New Delhi,Fast Food,100,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Waikiki,1,New Delhi,Chinese,400,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Mid-range
Zaika Chicken Corner,1,New Delhi,Biryani,150,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
Zombiez,1,New Delhi,Chinese,500,Indian Rupees(Rs.),0,0,No,2,0.0,White,Not rated,0,Mid-range
366 Junction,1,New Delhi,Cafe,800,Indian Rupees(Rs.),1,0,No,2,3.3,Orange,Average,43,Mid-range
Black & Brew,1,New Delhi,Chinese,300,Indian Rupees(Rs.),0,0,No,1,3.1,Orange,Average,25,Budget
Hari Om Bhojanalaya,1,New Delhi,North Indian,300,Indian Rupees(Rs.),0,0,No,1,3.4,Orange,Average,43,Budget
Nalwa's Hotspot,1,New Delhi,Chinese,300,Indian Rupees(Rs.),0,0,No,1,3.1,Orange,Average,10,Budget
Pasta Hub,1,New Delhi,Italian,200,Indian Rupees(Rs.),0,0,No,1,3.0,Orange,Average,16,Budget
Rock n Wood Cafe,1,New Delhi,North Indian,500,Indian Rupees(Rs.),0,1,No,2,3.4,Orange,Average,168,Mid-range
Roll Corner,1,New Delhi,Fast Food,200,Indian Rupees(Rs.),0,1,No,1,3.3,Orange,Average,12,Budget
Shree Nandhini Cafe,1,New Delhi,South Indian,350,Indian Rupees(Rs.),0,0,No,1,3.3,Orange,Average,27,Mid-range
Sindhi Dhaba,1,New Delhi,North Indian,200,Indian Rupees(Rs.),0,0,No,1,2.9,Orange,Average,19,Budget
Take N Taste,1,New Delhi,North Indian,400,Indian Rupees(Rs.),0,1,No,1,3.1,Orange,Average,15,Mid-range
Taxi Bar & Cafe,1,New Delhi,North Indian,800,Indian Rupees(Rs.),1,1,No,2,3.3,Orange,Average,732,Mid-range
The Little Diner,1,New Delhi,Continental,800,Indian Rupees(Rs.),1,1,No,2,3.4,Orange,Average,430,Mid-range
Cafeteria & Co.,1,New Delhi,Continental,900,Indian Rupees(Rs.),0,0,No,2,4.6,Dark Green,Excellent,1136,Expensive
Burger Point,1,New Delhi,Burger,300,Indian Rupees(Rs.),0,0,No,1,3.8,Yellow,Good,114,Budget
Cafe All-Inn,1,New Delhi,Cafe,600,Indian Rupees(Rs.),0,0,No,2,3.8,Yellow,Good,429,Mid-range
Chowringhee,1,New Delhi,Fast Food,250,Indian Rupees(Rs.),0,1,No,1,3.5,Yellow,Good,65,Budget
Flamess Restaurant & Cafe Village,1,New Delhi,North Indian,700,Indian Rupees(Rs.),0,1,No,2,3.5,Yellow,Good,349,Mid-range
Jack 'n' Chill,1,New Delhi,American,500,Indian Rupees(Rs.),0,0,No,2,3.6,Yellow,Good,480,Mid-range
Kake Di Hatti,1,New Delhi,North Indian,400,Indian Rupees(Rs.),0,0,No,1,3.6,Yellow,Good,314,Mid-range
Mad Monkey,1,New Delhi,Cafe,800,Indian Rupees(Rs.),1,1,No,2,3.7,Yellow,Good,344,Mid-range
Manohar Cakes & Bikaneri,1,New Delhi,Mithai,150,Indian Rupees(Rs.),0,0,No,1,3.5,Yellow,Good,18,Budget
Shagun,1,New Delhi,Chinese,800,Indian Rupees(Rs.),0,1,No,2,3.9,Yellow,Good,419,Mid-range
Shyam Chaat Bhandar,1,New Delhi,Street Food,150,Indian Rupees(Rs.),0,0,No,1,3.5,Yellow,Good,27,Budget
Telegram,1,New Delhi,Cafe,700,Indian Rupees(Rs.),0,1,No,2,3.5,Yellow,Good,359,Mid-range
The University Bistro,1,New Delhi,Cafe,500,Indian Rupees(Rs.),0,1,No,2,3.6,Yellow,Good,555,Mid-range
736 A.D.,1,New Delhi,North Indian,900,Indian Rupees(Rs.),0,0,No,2,4.1,Green,Very Good,506,Expensive
Big Yellow Door,1,New Delhi,Cafe,600,Indian Rupees(Rs.),0,0,No,2,4.3,Green,Very Good,3986,Mid-range
Mr. Crust Bakers,1,New Delhi,Bakery,400,Indian Rupees(Rs.),0,0,No,1,4.2,Green,Very Good,741,Mid-range
Phonebooth Cafí©,1,New Delhi,North Indian,800,Indian Rupees(Rs.),0,1,No,2,4.1,Green,Very Good,636,Mid-range
Tony's,1,New Delhi,Fast Food,200,Indian Rupees(Rs.),0,1,No,1,4.4,Green,Very Good,163,Budget
Wake 'n' Bake Cafe,1,New Delhi,Fast Food,350,Indian Rupees(Rs.),0,0,No,1,4.0,Green,Very Good,90,Mid-range
Gabbar Di Hatti,1,New Delhi,North Indian,300,Indian Rupees(Rs.),0,0,No,1,3.4,Orange,Average,19,Budget
Chennai Express,1,New Delhi,Chinese,300,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,0,Budget
1990's,1,New Delhi,North Indian,250,Indian Rupees(Rs.),0,0,No,1,3.3,Orange,Average,15,Budget
Amul Cafe,1,New Delhi,Desserts,300,Indian Rupees(Rs.),0,0,No,1,3.3,Orange,Average,23,Budget
Burger Point,1,New Delhi,Burger,300,Indian Rupees(Rs.),0,0,No,1,3.4,Orange,Average,28,Budget
Buta Singh Da Dhabba,1,New Delhi,North Indian,150,Indian Rupees(Rs.),0,0,No,1,2.8,Orange,Average,14,Budget
Cafe Amigo,1,New Delhi,Cafe,400,Indian Rupees(Rs.),0,0,No,1,3.0,Orange,Average,41,Mid-range
Cafe Coffee Day,1,New Delhi,Cafe,450,Indian Rupees(Rs.),0,0,No,1,3.0,Orange,Average,16,Mid-range
Cake Palace,1,New Delhi,Bakery,200,Indian Rupees(Rs.),0,0,No,1,2.7,Orange,Average,11,Budget
Carara,1,New Delhi,North Indian,500,Indian Rupees(Rs.),0,0,No,2,2.6,Orange,Average,20,Mid-range
Channi Pishori Chicken,1,New Delhi,Mughlai,400,Indian Rupees(Rs.),0,0,No,1,3.3,Orange,Average,55,Mid-range
Chatkora Food N Snacks Corner,1,New Delhi,Fast Food,350,Indian Rupees(Rs.),0,0,No,1,2.9,Orange,Average,6,Mid-range
Chetana Bakes,1,New Delhi,Bakery,400,Indian Rupees(Rs.),0,0,No,1,3.0,Orange,Average,6,Mid-range
Chily Hut,1,New Delhi,Chinese,750,Indian Rupees(Rs.),0,0,No,2,3.2,Orange,Average,20,Mid-range
De' Bistro,1,New Delhi,Chinese,850,Indian Rupees(Rs.),1,0,No,2,3.3,Orange,Average,16,Expensive
Deep Bakers,1,New Delhi,Fast Food,100,Indian Rupees(Rs.),0,0,No,1,3.2,Orange,Average,17,Budget
Delhi 6,1,New Delhi,North Indian,350,Indian Rupees(Rs.),0,0,No,1,2.6,Orange,Average,44,Mid-range
Finest Pizzeria,1,New Delhi,Pizza,600,Indian Rupees(Rs.),0,1,No,2,3.1,Orange,Average,5,Mid-range
Food Lab,1,New Delhi,Chinese,300,Indian Rupees(Rs.),0,0,No,1,3.0,Orange,Average,5,Budget
Goli Vada Pav No. 1,1,New Delhi,Street Food,100,Indian Rupees(Rs.),0,0,No,1,3.3,Orange,Average,26,Budget
Grover Sweets,1,New Delhi,Mithai,100,Indian Rupees(Rs.),0,0,No,1,3.1,Orange,Average,8,Budget
Hema Chinese Foods,1,New Delhi,Chinese,300,Indian Rupees(Rs.),0,0,No,1,3.3,Orange,Average,21,Budget
Hunger Stop,1,New Delhi,North Indian,600,Indian Rupees(Rs.),0,0,No,2,3.2,Orange,Average,13,Mid-range
Ishwar Sweets,1,New Delhi,Chinese,300,Indian Rupees(Rs.),0,0,No,1,3.4,Orange,Average,33,Budget
Kathi Express,1,New Delhi,Fast Food,500,Indian Rupees(Rs.),0,0,No,2,2.6,Orange,Average,33,Mid-range
Kream's,1,New Delhi,Bakery,200,Indian Rupees(Rs.),0,0,No,1,3.1,Orange,Average,8,Budget
Madras Cafe,1,New Delhi,South Indian,300,Indian Rupees(Rs.),0,0,No,1,3.3,Orange,Average,33,Budget
Mandeep Punjabi Rasoi,1,New Delhi,North Indian,200,Indian Rupees(Rs.),0,0,No,1,3.0,Orange,Average,10,Budget
Masti Curry,1,New Delhi,North Indian,350,Indian Rupees(Rs.),0,1,No,1,2.8,Orange,Average,31,Mid-range
New Madras Cafe,1,New Delhi,South Indian,300,Indian Rupees(Rs.),0,0,No,1,3.1,Orange,Average,34,Budget
Pakwan,1,New Delhi,Chinese,600,Indian Rupees(Rs.),0,0,No,2,2.8,Orange,Average,20,Mid-range
Patiala Shahi Soups,1,New Delhi,Mughlai,300,Indian Rupees(Rs.),0,0,No,1,3.1,Orange,Average,12,Budget
Pizza Yum,1,New Delhi,Pizza,650,Indian Rupees(Rs.),0,0,No,2,3.1,Orange,Average,24,Mid-range
Polka Pastry & Snack Bar,1,New Delhi,Bakery,350,Indian Rupees(Rs.),0,1,No,1,2.7,Orange,Average,44,Mid-range
Red Hot,1,New Delhi,North Indian,350,Indian Rupees(Rs.),0,0,No,1,3.3,Orange,Average,15,Mid-range
Republic of Chicken,1,New Delhi,Raw Meats,400,Indian Rupees(Rs.),0,0,No,1,3.1,Orange,Average,17,Mid-range
Sai Ann Kutir,1,New Delhi,Chinese,400,Indian Rupees(Rs.),0,0,No,1,2.8,Orange,Average,37,Mid-range
Saravana South Indian Hut,1,New Delhi,South Indian,250,Indian Rupees(Rs.),0,0,No,1,3.2,Orange,Average,10,Budget
Sardar Pure Meat Shop,1,New Delhi,Raw Meats,300,Indian Rupees(Rs.),0,0,No,1,3.2,Orange,Average,9,Budget
Shama Chicken Corner,1,New Delhi,North Indian,400,Indian Rupees(Rs.),0,0,No,1,3.1,Orange,Average,23,Mid-range
Shan E Punjab,1,New Delhi,North Indian,550,Indian Rupees(Rs.),0,0,No,2,3.4,Orange,Average,23,Mid-range
Shanghai Nights,1,New Delhi,Chinese,450,Indian Rupees(Rs.),0,0,No,1,2.8,Orange,Average,11,Mid-range
Shree Ram Sweets & Bakers,1,New Delhi,Mithai,100,Indian Rupees(Rs.),0,0,No,1,3.0,Orange,Average,4,Budget
Sindhi Kulfi Wala,1,New Delhi,Desserts,100,Indian Rupees(Rs.),0,0,No,1,3.0,Orange,Average,4,Budget
South Indian Cafe,1,New Delhi,South Indian,350,Indian Rupees(Rs.),0,0,No,1,3.3,Orange,Average,42,Mid-range
South Indian Hut,1,New Delhi,South Indian,250,Indian Rupees(Rs.),0,0,No,1,3.4,Orange,Average,35,Budget
Spinns Resto-Bar,1,New Delhi,North Indian,800,Indian Rupees(Rs.),1,0,No,2,2.6,Orange,Average,43,Mid-range
Subway,1,New Delhi,American,500,Indian Rupees(Rs.),0,1,No,2,2.6,Orange,Average,28,Mid-range
Taneja Bakery,1,New Delhi,Bakery,200,Indian Rupees(Rs.),0,0,No,1,3.2,Orange,Average,17,Budget
Tequila Express,1,New Delhi,North Indian,1150,Indian Rupees(Rs.),1,1,No,3,3.4,Orange,Average,40,Expensive
The China Town,1,New Delhi,Chinese,600,Indian Rupees(Rs.),0,0,No,2,3.4,Orange,Average,26,Mid-range
THS - The Hunger Street,1,New Delhi,North Indian,600,Indian Rupees(Rs.),0,0,No,2,3.2,Orange,Average,49,Mid-range
True Blue,1,New Delhi,North Indian,1100,Indian Rupees(Rs.),1,0,No,3,3.2,Orange,Average,31,Expensive
Twenty Four Seven,1,New Delhi,Fast Food,300,Indian Rupees(Rs.),0,0,No,1,3.1,Orange,Average,7,Budget
Your's Chole Bhature,1,New Delhi,Street Food,100,Indian Rupees(Rs.),0,0,No,1,2.6,Orange,Average,42,Budget
Baskin Robbins,1,New Delhi,Ice Cream,300,Indian Rupees(Rs.),0,0,No,1,3.5,Yellow,Good,36,Budget
Pure Punjabi,1,New Delhi,North Indian,700,Indian Rupees(Rs.),0,0,No,2,3.5,Yellow,Good,56,Mid-range
Brick Station,1,New Delhi,Cafe,600,Indian Rupees(Rs.),0,0,No,2,0.0,White,Not rated,3,Mid-range
Food Factory,1,New Delhi,Chinese,300,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,1,Budget
Pastry Point,1,New Delhi,Bakery,200,Indian Rupees(Rs.),0,0,No,1,0.0,White,Not rated,3,Budget
